config_id,replication,checkpoint,split,train_seed,validation_seed,test_seed,pilot_seed,network_init_seed,train_paths,validation_paths,test_paths,hidden_width,parameter_count,parameter_count_formula,parameter_to_training_path_ratio,mse,payoff_mean,network_output_mean,analytic_eh,payoff_variance,network_output_variance,payoff_network_covariance,payoff_network_correlation,centered_residual_mean,centered_residual_variance,ncv_price_estimate,estimator_variance_at_reporting_n,standard_error,ncv_vrr_vs_mc,generalization_gap_ratio,generalization_gap_log,optimizer_cumulative_runtime_s,training_data_generation_runtime_s,validation_tuning_overhead_runtime_s,total_ncv_setup_runtime_s,ncv_setup_cost_s,setup_cost_excludes_validation_generation_and_evaluation_runtime,inference_runtime_per_observation_s,training_continuous_no_reinit_between_checkpoints
w16_n5000,0,0,test,1042,2042,3042,4042,170042,5000,10000,50000,16,4065,4065,0.813,111.45015968898606,5.793550941149976,-1.0232346270282873,-1.0158172975012112,64.00267943636368,1.4286191388677236,0.2242023554457633,0.023446761240750166,6.816785568178265,64.98289386433987,5.800968270677053,0.0012996578772867975,0.036050768054048415,0.9849158083045283,1.000792350750539,0.0007920370064023514,0.0,0.013711933000081444,0.49656077900010587,0.013711933000081444,0.0,True,1.981242600004407e-07,True
w16_n5000,0,10,training,1042,2042,3042,4042,170042,5000,10000,50000,16,4065,4065,0.813,0.12206363984219802,5.971022191743278,5.990497089545683,5.8450860861680045,64.6456298399956,64.28920675779665,64.40656394392624,0.9990598620712645,-0.019474897802405963,0.12170870993977176,5.825611188365598,2.4341741987954352e-06,0.001560184027220967,531.1503989483239,2.2337222312871803,0.8036693559815181,0.19586100700007592,0.013711933000081444,0.49656077900010587,0.20957294000015736,0.20957294000015736,True,1.9897764000006645e-07,True
w16_n5000,0,10,validation,1042,2042,3042,4042,170042,5000,10000,50000,16,4065,4065,0.813,0.2726562659473493,5.803972742783505,5.864206298645329,5.8450860861680045,66.18471350736219,64.51604935448529,65.21585388582143,0.9980227831347626,-0.06023355586182355,0.2690550902046103,5.78485253030618,5.3811018040922065e-06,0.002319720199526703,245.98944943591368,2.2337222312871803,0.8036693559815181,0.19586100700007592,0.013711933000081444,0.49656077900010587,0.20957294000015736,0.20957294000015736,True,1.9897764000006645e-07,True
w16_n5000,0,10,test,1042,2042,3042,4042,170042,5000,10000,50000,16,4065,4065,0.813,0.2757056584514563,5.793550941149976,5.860068906463455,5.8450860861680045,64.00267943636368,62.54753841593652,63.13946570391465,0.9979222670135722,-0.06651796531347726,0.2712864444709007,5.778568120854527,5.425728889418015e-06,0.0023293194047656956,235.92288055966196,2.2337222312871803,0.8036693559815181,0.19586100700007592,0.013711933000081444,0.49656077900010587,0.20957294000015736,0.20957294000015736,True,1.9897764000006645e-07,True
w16_n5000,0,25,training,1042,2042,3042,4042,170042,5000,10000,50000,16,4065,4065,0.813,0.06861670760739719,5.971022191743278,5.9566713962152615,5.802957221995432,64.6456298399956,64.23974503708841,64.40847521495972,0.9994740623040452,0.01435079552801687,0.0684244471645431,5.817308017523448,1.368488943290862e-06,0.0011698243215504036,944.7738713115151,3.2855040627098067,1.1895200839125637,0.5325200180000138,0.013711933000081444,0.49656077900010587,0.5462319510000953,0.5462319510000953,True,1.9550559999970574e-07,True
w16_n5000,0,25,validation,1042,2042,3042,4042,170042,5000,10000,50000,16,4065,4065,0.813,0.22544047161387434,5.803972742783505,5.823464560689771,5.802957221995432,66.18471350736219,64.661738444576,65.31068445149235,0.9983474207345855,-0.019491817906264725,0.22508304895347875,5.783465404089168,4.501660979069575e-06,0.002121711803961503,294.0457480698227,3.2855040627098067,1.1895200839125637,0.5325200180000138,0.013711933000081444,0.49656077900010587,0.5462319510000953,0.5462319510000953,True,1.9550559999970574e-07,True
w16_n5000,0,25,test,1042,2042,3042,4042,170042,5000,10000,50000,16,4065,4065,0.813,0.22400060358229007,5.793550941149976,5.816745330109769,5.802957221995432,64.00267943636368,62.5998276047393,63.18951997392906,0.9982961809254355,-0.02319438895979197,0.22346709324493688,5.779762833035639,4.4693418648987375e-06,0.0021140818018465456,286.4076249750646,3.2855040627098067,1.1895200839125637,0.5325200180000138,0.013711933000081444,0.49656077900010587,0.5462319510000953,0.5462319510000953,True,1.9550559999970574e-07,True
w16_n5000,0,50,training,1042,2042,3042,4042,170042,5000,10000,50000,16,4065,4065,0.813,0.05609344403911,5.971022191743278,5.990826031869444,5.829005456863525,64.6456298399956,65.17626739589666,64.88309242072903,0.9995792052325848,-0.019803840126166265,0.0557123944342541,5.80920161673736,1.114247888685082e-06,0.0010555794089906652,1160.3455657660445,4.290497996471588,1.456402809296415,0.9978088390000721,0.013711933000081444,0.49656077900010587,1.0115207720001536,1.0115207720001536,True,1.9605802000114637e-07,True
w16_n5000,0,50,validation,1042,2042,3042,4042,170042,5000,10000,50000,16,4065,4065,0.813,0.24066880926499262,5.803972742783505,5.850979081388767,5.829005456863525,66.18471350736219,65.59373183246663,65.76998113906339,0.9982003106572966,-0.04700633860526191,0.23848306170209027,5.7819991182582635,4.769661234041805e-06,0.0021839554102686723,277.5237496323291,4.290497996471588,1.456402809296415,0.9978088390000721,0.013711933000081444,0.49656077900010587,1.0115207720001536,1.0115207720001536,True,1.9605802000114637e-07,True
w16_n5000,0,50,test,1042,2042,3042,4042,170042,5000,10000,50000,16,4065,4065,0.813,0.2390030673171937,5.793550941149976,5.842357188879077,5.829005456863525,64.00267943636368,63.52804161399953,63.64704765017419,0.9981514717756751,-0.04880624772910013,0.2366257500147997,5.780199209134425,4.732515000295994e-06,0.0021754344394387054,270.48061942692476,4.290497996471588,1.456402809296415,0.9978088390000721,0.013711933000081444,0.49656077900010587,1.0115207720001536,1.0115207720001536,True,1.9605802000114637e-07,True
w16_n5000,0,100,training,1042,2042,3042,4042,170042,5000,10000,50000,16,4065,4065,0.813,0.04023481810673417,5.971022191743278,5.964191205930408,5.796642850781295,64.6456298399956,64.7376419106001,64.67153777780858,0.9996895774315794,0.006830985812869916,0.04019619497855422,5.803473836594164,8.039238995710845e-07,0.0008966180343775628,1608.2524695306568,6.869086756756237,1.9270311653392367,1.7924497070000598,0.013711933000081444,0.49656077900010587,1.8061616400001412,1.8061616400001412,True,1.9641787999944426e-07,True
w16_n5000,0,100,validation,1042,2042,3042,4042,170042,5000,10000,50000,16,4065,4065,0.813,0.2763764562174637,5.803972742783505,5.819619196171033,5.796642850781295,66.18471350736219,65.42089736978431,65.66472580825332,0.9979184221259535,-0.015646453387526797,0.27615926063991963,5.780996397393768,5.523185212798393e-06,0.0023501457854351064,239.66139449388066,6.869086756756237,1.9270311653392367,1.7924497070000598,0.013711933000081444,0.49656077900010587,1.8061616400001412,1.8061616400001412,True,1.9641787999944426e-07,True
w16_n5000,0,100,test,1042,2042,3042,4042,170042,5000,10000,50000,16,4065,4065,0.813,0.28061288778216875,5.793550941149976,5.809968672474108,5.796642850781295,64.00267943636368,63.28898932228865,63.505659902896475,0.997813269471641,-0.016417731324130835,0.2803489528593946,5.780225119457163,5.606979057187892e-06,0.002367906049062735,228.29648116596817,6.869086756756237,1.9270311653392367,1.7924497070000598,0.013711933000081444,0.49656077900010587,1.8061616400001412,1.8061616400001412,True,1.9641787999944426e-07,True
w16_n5000,0,200,training,1042,2042,3042,4042,170042,5000,10000,50000,16,4065,4065,0.813,0.03832024943689013,5.971022191743278,5.9405863361853095,5.774408092629262,64.6456298399956,64.16278311045062,64.3855057810176,0.9997166594199647,0.030435855557968444,0.03740138841102684,5.80484394818723,7.480277682205368e-07,0.0008648859856770352,1728.4286115147668,8.11743321759656,2.094013997994168,3.2435047270000723,0.013711933000081444,0.49656077900010587,3.2572166600001538,3.2572166600001538,True,1.9904481999901691e-07,True
w16_n5000,0,200,validation,1042,2042,3042,4042,170042,5000,10000,50000,16,4065,4065,0.813,0.3110620656855978,5.803972742783505,5.7971497937301155,5.774408092629262,66.18471350736219,64.73689769938476,65.30528229451669,0.9976851838265066,0.006822949053389741,0.31104661771358405,5.781231041682651,6.220932354271681e-06,0.002494179695665828,212.78068861146073,8.11743321759656,2.094013997994168,3.2435047270000723,0.013711933000081444,0.49656077900010587,3.2572166600001538,3.2572166600001538,True,1.9904481999901691e-07,True
w16_n5000,0,200,test,1042,2042,3042,4042,170042,5000,10000,50000,16,4065,4065,0.813,0.3156475551432643,5.793550941149976,5.784537755946476,5.774408092629262,64.00267943636368,62.64250591153801,63.16480635940669,0.9975657499834377,0.009013185203501374,0.3155726290883335,5.783421277832764,6.31145258176667e-06,0.002512260452613676,202.81441904915135,8.11743321759656,2.094013997994168,3.2435047270000723,0.013711933000081444,0.49656077900010587,3.2572166600001538,3.2572166600001538,True,1.9904481999901691e-07,True
w8_n5000,0,0,training,1042,2042,3042,4042,90042,5000,10000,50000,8,2033,2033,0.4066,103.27834521090237,5.971022191743278,-0.17044278204775046,-0.15110391233926357,64.6456298399956,1.1691738293338094,0.12046785456852005,0.0138567712504799,6.141464973791028,65.57386796019237,5.990361061451765,0.0013114773592038476,0.03621432533133605,0.9858443897077984,0.9904393275368049,-0.00960666909946084,0.0,0.013711933000081444,0.49656077900010587,0.013711933000081444,0.0,True,1.524644799997077e-07,True
w8_n5000,0,0,validation,1042,2042,3042,4042,90042,5000,10000,50000,8,2033,2033,0.4066,102.29093477980014,5.803972742783505,-0.1555159645239753,-0.15110391233926357,66.18471350736219,1.1658927582511682,0.2842494638023982,0.032358732742878295,5.9594887073074805,66.78210733800857,5.808384794968217,0.0013356421467601715,0.036546438222625356,0.9910545825153023,0.9904393275368049,-0.00960666909946084,0.0,0.013711933000081444,0.49656077900010587,0.013711933000081444,0.0,True,1.524644799997077e-07,True
w8_n5000,0,0,test,1042,2042,3042,4042,90042,5000,10000,50000,8,2033,2033,0.4066,99.92642378107425,5.793550941149976,-0.14870498696454257,-0.15110391233926357,64.00267943636368,1.1477462724772833,0.2665575483833086,0.031100613918175538,5.94225592811452,64.61731061207435,5.791152015775257,0.001292346212241487,0.0359492171297441,0.9904881343731471,0.9904393275368049,-0.00960666909946084,0.0,0.013711933000081444,0.49656077900010587,0.013711933000081444,0.0,True,1.524644799997077e-07,True
w8_n5000,0,10,training,1042,2042,3042,4042,90042,5000,10000,50000,8,2033,2033,0.4066,0.14911625707879653,5.971022191743278,6.006152621384145,5.852320586890347,64.6456298399956,64.06762150477799,64.28266982622154,0.9988609149318523,-0.03513042964086767,0.14791169233051077,5.817190157249479,2.9582338466102153e-06,0.0017199516989177966,437.0555756710838,2.000430370257504,0.6933623425396983,0.2227812260000519,0.013711933000081444,0.49656077900010587,0.23649315900013335,0.23649315900013335,True,1.5195233999975243e-07,True
w8_n5000,0,10,validation,1042,2042,3042,4042,90042,5000,10000,50000,8,2033,2033,0.4066,0.29829668935955006,5.803972742783505,5.875294449393619,5.852320586890347,66.18471350736219,64.44181972207333,65.1666470009935,0.9978439568811946,-0.07132170661011256,0.29323922744851594,5.780998880280234,5.864784548970319e-06,0.0024217317252268715,225.70211387895657,2.000430370257504,0.6933623425396983,0.2227812260000519,0.013711933000081444,0.49656077900010587,0.23649315900013335,0.23649315900013335,True,1.5195233999975243e-07,True
w8_n5000,0,10,test,1042,2042,3042,4042,90042,5000,10000,50000,8,2033,2033,0.4066,0.29340044734033216,5.793550941149976,5.868411455640982,5.852320586890347,64.00267943636368,62.48445094132269,63.09966413546688,0.9977965332396954,-0.07486051449100367,0.28780210675260937,5.777460072399343,5.756042135052187e-06,0.002399175303109839,222.3843326184526,2.000430370257504,0.6933623425396983,0.2227812260000519,0.013711933000081444,0.49656077900010587,0.23649315900013335,0.23649315900013335,True,1.5195233999975243e-07,True
w8_n5000,0,25,training,1042,2042,3042,4042,90042,5000,10000,50000,8,2033,2033,0.4066,0.08620669099013678,5.971022191743278,5.9708509606459925,5.802975092537941,64.6456298399956,64.17698753139757,64.36819673247092,0.999337290018812,0.00017123109728490356,0.08622390645133834,5.803146323635225,1.7244781290267668e-06,0.0013131938657436558,749.7413710486344,2.3584512314188792,0.8580051457327067,0.5271211689999973,0.013711933000081444,0.49656077900010587,0.5408331020000787,0.5408331020000787,True,1.4562458000000333e-07,True
w8_n5000,0,25,validation,1042,2042,3042,4042,90042,5000,10000,50000,8,2033,2033,0.4066,0.20331427652223488,5.803972742783505,5.828266962219069,5.802975092537941,66.18471350736219,64.70477695892208,65.34337306221293,0.9985148551396199,-0.024294219435563067,0.20274434185843754,5.7786808731023775,4.0548868371687505e-06,0.0020136749581719368,326.44419519028764,2.3584512314188792,0.8580051457327067,0.5271211689999973,0.013711933000081444,0.49656077900010587,0.5408331020000787,0.5408331020000787,True,1.4562458000000333e-07,True
w8_n5000,0,25,test,1042,2042,3042,4042,90042,5000,10000,50000,8,2033,2033,0.4066,0.1970749401111392,5.793550941149976,5.816794198525745,5.802975092537941,64.00267943636368,62.76393748442467,63.2850391494591,0.9984972764217277,-0.02324325737576798,0.19653862187014043,5.779731835162173,3.930772437402809e-06,0.0019826175721512226,325.6493753103264,2.3584512314188792,0.8580051457327067,0.5271211689999973,0.013711933000081444,0.49656077900010587,0.5408331020000787,0.5408331020000787,True,1.4562458000000333e-07,True
w8_n5000,0,50,training,1042,2042,3042,4042,90042,5000,10000,50000,8,2033,2033,0.4066,0.08493421092546258,5.971022191743278,5.947956066334467,5.770674412169165,64.6456298399956,64.1110462509973,64.33612852119954,0.9993529656231952,0.023066125408810756,0.08441904859380639,5.793740537577976,1.6883809718761278e-06,0.0012993771476658067,765.770651491783,2.4980182504687183,0.9154977177090101,0.9397086740000304,0.013711933000081444,0.49656077900010587,0.9534206070001119,0.9534206070001119,True,1.4350202000059653e-07,True
w8_n5000,0,50,validation,1042,2042,3042,4042,90042,5000,10000,50000,8,2033,2033,0.4066,0.2121672089809651,5.803972742783505,5.791907280079932,5.770674412169165,66.18471350736219,64.6491203823623,65.310895525925,0.9984480703492247,0.012065462703574342,0.2120428378745013,5.782739874872739,4.2408567574900256e-06,0.0020593340567984656,312.128974365708,2.4980182504687183,0.9154977177090101,0.9397086740000304,0.013711933000081444,0.49656077900010587,0.9534206070001119,0.9534206070001119,True,1.4350202000059653e-07,True
w8_n5000,0,50,test,1042,2042,3042,4042,90042,5000,10000,50000,8,2033,2033,0.4066,0.2090534317632229,5.793550941149976,5.7836750667210515,5.770674412169165,64.00267943636368,62.7847009918023,63.28921017504841,0.9983979550509523,0.009875874428925492,0.20896007806904843,5.780550286598092,4.179201561380969e-06,0.00204430955615361,306.29142192038586,2.4980182504687183,0.9154977177090101,0.9397086740000304,0.013711933000081444,0.49656077900010587,0.9534206070001119,0.9534206070001119,True,1.4350202000059653e-07,True
w8_n5000,0,100,training,1042,2042,3042,4042,90042,5000,10000,50000,8,2033,2033,0.4066,0.08342576450809727,5.971022191743278,5.943771915403237,5.768642401488502,64.6456298399956,64.29496255736015,64.42894633523144,0.9993623172456788,0.02725027634004149,0.08269972689286711,5.795892677828543,1.6539945378573423e-06,0.0012860771896963815,781.6909712862827,2.9669014283515516,1.08751811809133,1.67211949,0.013711933000081444,0.49656077900010587,1.6858314230000815,1.6858314230000815,True,1.436655200018322e-07,True
w8_n5000,0,100,validation,1042,2042,3042,4042,90042,5000,10000,50000,8,2033,2033,0.4066,0.24751601988039396,5.803972742783505,5.796133936781326,5.768642401488502,66.18471350736219,64.96751798732264,65.45237608687593,0.9981560256525951,0.00783880600217927,0.24747932093294756,5.776481207490681,4.9495864186589515e-06,0.00222476659869276,267.4353285674902,2.9669014283515516,1.08751811809133,1.67211949,0.013711933000081444,0.49656077900010587,1.6858314230000815,1.6858314230000815,True,1.436655200018322e-07,True
w8_n5000,0,100,test,1042,2042,3042,4042,90042,5000,10000,50000,8,2033,2033,0.4066,0.24102962953568632,5.793550941149976,5.781261063311256,5.768642401488502,64.00267943636368,63.069007984830606,63.41540200754388,0.9981312938060141,0.012289877838722159,0.2408834061065177,5.780932279327223,4.817668122130354e-06,0.002194918705130182,265.6998274429163,2.9669014283515516,1.08751811809133,1.67211949,0.013711933000081444,0.49656077900010587,1.6858314230000815,1.6858314230000815,True,1.436655200018322e-07,True
w8_n5000,0,200,training,1042,2042,3042,4042,90042,5000,10000,50000,8,2033,2033,0.4066,0.07630060475071543,5.971022191743278,5.917558075104581,5.737385357093199,64.6456298399956,63.75381990242084,64.16299642902841,0.9994520111166644,0.05346411663869658,0.07345688435963124,5.790849473731896,1.4691376871926249e-06,0.0012120799013235987,880.0486217670576,3.6278456451895376,1.2886389859204477,3.013158143999931,0.013711933000081444,0.49656077900010587,3.0268700770000123,3.0268700770000123,True,1.4133500000298226e-07,True
w8_n5000,0,200,validation,1042,2042,3042,4042,90042,5000,10000,50000,8,2033,2033,0.4066,0.2768068166702111,5.803972742783505,5.762052590615375,5.737385357093199,66.18471350736219,64.44020522163949,65.17492085189338,0.9979831492627753,0.04192015216813083,0.2750770252149333,5.77930550926133,5.5015405042986665e-06,0.0023455362935368676,240.60429421776794,3.6278456451895376,1.2886389859204477,3.013158143999931,0.013711933000081444,0.49656077900010587,3.0268700770000123,3.0268700770000123,True,1.4133500000298226e-07,True
